100,240,1388753046
100,240,1388806735
100,240,1388812311
100,240,1388839625
100,240,1388776920
100,240,1388834194
100,240,1388739649
100,240,1388782036
100,240,1388757371
100,240,1388790774
100,240,1388860074
100,240,1388747382
100,240,1388790068
100,240,1388752063
100,240,1388866498
100,240,1388798058
100,240,1388868465
100,240,1388800950
100,240,1388832528
100,240,1388858150
100,240,1388864726
100,240,1388824747
100,240,1388715594
100,240,1388858111
100,240,1388806634
100,240,1388788274
100,240,1388861853
100,240,1388802502
100,240,1388812963
100,240,864971095
100,240,1388844322
100,240,1388819830
100,240,1388797574
100,240,1388851123
100,240,1388724934
100,240,1388812520
100,240,1388842682
100,240,1388845286
100,240,1388855588
100,240,1388833342
100,240,1388879769
100,240,1388709043
100,240,1388849387
100,240,1388844211
100,240,1388912309
100,240,1388817848
100,240,1388848223
100,240,1388785192
100,240,1388829138
100,240,1388813346
