100,30,1388878045
100,30,1388839798
100,30,1388834437
100,30,1388857232
100,30,1388777725
100,30,1388914814
100,30,1388820981
100,30,1388792023
100,30,1388701015
100,30,1388836173
100,30,1388793540
100,30,1388810496
100,30,1388855331
100,30,1388732804
100,30,1388838443
100,30,1388822446
100,30,1388827161
100,30,1388799678
100,30,1388689235
100,30,1388773256
100,30,1388791413
100,30,1388847303
100,30,1388884775
100,30,1388861376
100,30,1388760028
100,30,1388796040
100,30,1388776283
100,30,1388806237
100,30,1388842558
100,30,1388871510
100,30,1388802903
100,30,1388739000
100,30,1388785536
100,30,1388847982
100,30,1388784974
100,30,1388867382
100,30,1388850479
100,30,1388840959
100,30,1387832314
100,30,1388832080
100,30,1388813829
100,30,1388841338
100,30,1388814458
100,30,1388898470
100,30,1388877681
100,30,1388784828
100,30,1388799754
100,30,1388930920
100,30,603083753
100,30,1388818527
