100,180,1388846388
100,180,1388947600
100,180,1388807336
100,180,1388850778
100,180,1388856587
100,180,1388900181
100,180,1388863429
100,180,1388829606
100,180,1388827478
100,180,1388877250
100,180,1388945396
100,180,1388884724
100,180,1388896070
100,180,1388856966
100,180,1388752623
100,180,1388897614
100,180,1388812499
100,180,1388832582
100,180,1388823821
100,180,1388885866
100,180,1388829010
100,180,1388904584
100,180,1387722269
100,180,1388687914
100,180,1388851364
100,180,1388870686
100,180,1388722387
100,180,1388103613
100,180,1388847435
100,180,1388880952
100,180,1388883986
100,180,1388885343
100,180,1388747934
100,180,1388928856
100,180,1388874150
100,180,1388842925
100,180,1388868789
100,180,1388826279
100,180,1388839945
100,180,1388772403
100,180,1388865240
100,180,1388857536
100,180,1388934777
100,180,1388782946
100,180,818186137
100,180,1388873310
100,180,1388806268
100,180,1388884690
100,180,1388809783
100,180,1388748321
